energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-c_100g,calcium_100g,iron_100g,score
1172.0,2.5,2.0,0.2983257229832572,0.0425723076923076,62.0,57.0,1.5,1.5,0.05,0.0196850393700787,0.0003934545454545,0.0017657657657657,0.284,0.008895652173913,2
110.0,0.0,0.0,0.0455771305285868,5.620985010706638e-05,5.5,0.5,0.5,1.0,0.5588,0.22,0.000141,0.0109617128463476,0.1545238095238095,0.0031038062283737,3
612.0,7.0,4.9,0.2946466165413534,0.0123878787878787,17.7,16.0,0.2,3.0,0.23,0.0905511811023622,0.0002650915750915,0.0234713375796178,0.11975,0.004378947368421,2
1960.0,30.3,18.3,0.0,0.0104700854700854,40.5,36.0,6.4,5.4,0.1,0.0393700787401575,3.767521367521367e-05,0.0,0.1083145161290322,0.0012478632478632,1
750.0,1.9,0.4,0.0068911439114391,0.0054254254254254,29.1,9.2,5.0,8.5,0.6096,0.24,0.0001693142857142,0.0176205029013539,0.1217,0.0042117647058823,4
512.0,4.3,1.6,0.1308152734778122,0.0045139072847682,0.5,0.5,0.0,20.3,2.2,0.866141732283465,0.0004000369730476,0.0130333333333333,0.3560961538461538,0.0034074074074074,1
476.0,3.4,2.0,0.1651179413867047,0.0399387129724208,18.0,13.0,0.504,2.9,0.15,0.0590551181102362,0.0002148598130841,0.0138102189781021,0.141,0.0026744680851063,2
1874.0,38.0,15.0,0.2544119850187266,0.0757967914438502,2.5,2.0,1.0,25.0,4.75,1.87007874015748,0.0001788357558139,0.0013793604651162,0.1320826010544815,0.0054308375634517,0
551.0,7.0,1.3,0.0995164075993091,0.0131883495145631,1.8,0.5,0.0,16.0,1.4,0.551181102362205,0.0002000328587075,0.0203378378378378,0.1126027027027027,0.0079862068965517,2
522.0,5.9,2.4,0.0102398523985239,0.0001248120300751,8.0,0.4,3.5,8.2,1.0,0.393700787401575,0.0005011999999999,0.0339859154929577,0.12,0.0043683417085427,4
603.0,8.0,2.5,0.4487369985141159,0.0016934332619557,4.0,2.5,0.1,14.0,1.0,0.393700787401575,0.0001490322580645,0.0634074074074074,0.12,0.0074259259259259,3
928.0,12.0,4.0,0.7212336892052194,0.0,16.0,1.9,1.0,12.0,1.4,0.551181102362205,0.00012,0.0185098039215686,0.265625,0.0077355072463768,2
138.0,10.0,0.1,0.0,0.045,18.0,5.6,0.0,1.0,0.1016,0.04,0.00012,0.015,0.1,0.00108,3
457.0,0.4,0.1,0.0,0.0104417836498761,0.6,0.6,0.0,25.4,1.58,0.622047244094488,0.0001973548632218,0.02,0.12,0.0064026326530612,3
2203.0,30.0,16.0,0.2493033707865168,0.0781176470588235,56.0,17.0,0.36,6.0,1.6,0.62992125984252,0.0001815257267441,0.0013388081395348,0.1334446397188049,0.005786078680203,0
400.0,2.3,1.6,0.1502157497303128,0.0004023911491791,12.3,11.9,0.1,5.3,0.12,0.047244094488189,0.0003348830811554,0.01944,0.15,0.0034666666666666,3
1648.0,4.9,2.2,0.0436884512085944,0.0,79.1,27.2,1.25,7.1,0.82,0.322834645669291,0.0002435869565217,0.091520979020979,0.6381777777777777,0.0050631578947368,1
907.0,7.7,3.7,0.0106967213114754,0.0,26.0,2.5,4.2,8.6,1.016,0.4,0.000724750952986,0.0369697885196374,0.1387264150943396,0.0047042253521126,4
641.0,6.82,0.455,0.0,0.0,13.2,4.55,2.05,8.64,1.1,0.434,0.0001038079019073,0.012,0.1246153846153846,0.0032,4
201.0,0.2,0.05,0.0045295202952029,0.0105505505505505,10.0,7.9,1.8,0.4,0.0007366,0.00029,0.000169667574468,0.021,0.0486812499999999,0.0009412499999999,4
1362.0,26.0,18.0,0.0689346463742166,0.0061769765133972,0.5,0.1,0.0,23.0,1.7,0.669291338582677,0.0007426206896551,0.0593448275862069,0.4599999999999999,0.0091470588235294,1
1876.0,27.1,18.0,0.214569536423841,0.0472727272727272,43.8,28.4,1.3,6.9,0.38,0.149606299212598,0.0003054545454545,0.0126744186046511,0.4247241379310345,0.0056341911764705,0
1072.0,19.0,4.9,0.6381353383458647,0.0094424242424242,0.7,0.3,0.0,21.0,0.67,0.263779527559055,0.0001894322344322,0.0319896551724137,0.031236432160804,0.0038187234042553,2
1068.0,9.5,5.5,0.4978165938864629,0.0120547297297297,30.0,4.0,2.5384615384615383,11.0,1.3,0.511811023622047,0.0002547754189944,3.263232462173315e-05,0.2665413533834586,0.0071127877237851,1
355.0,0.2,0.0,0.0,0.0,19.0,19.0,2.0,0.5,0.1016,0.04,2.9938215102974827e-05,0.012,0.1597072463768115,0.0031711688311688,4
2412.0,39.2,22.9,0.2890187265917603,0.0600748663101604,48.9,48.2,0.6,7.4,0.2032,0.08,0.000160613372093,0.0016540697674418,0.1228558875219683,0.0030243654822335,0
505.0,4.0,1.5,0.0,0.0658094608005292,1.0,0.8,0.5,20.0,2.08,0.818897637795276,0.0004856541119557,0.0424503267973856,1.0,0.007,1
199.0,0.1,0.04,0.0045479704797047,0.0105105105105105,10.1,8.3,1.7,0.5,0.00508,0.002,0.0001697159148936,0.00975,0.05120625,0.0008262499999999,4
703.0,10.3,1.6,0.0156411439114391,0.001,1.7,1.0,4.7,15.1,0.95,0.374015748031496,0.000410522600086,0.0354390715667311,0.162,2.1,4
1478.0,21.5,9.1,0.0251625487646293,0.0132184368737474,25.6,3.2,2.8,13.2,1.94,0.763779527559055,0.0002017711053089,0.0340065659881812,0.3294444444444445,0.007,1
402.0,3.0,2.1,0.0,0.0114329268292682,12.3,11.8,0.05,4.9,0.1524,0.06,0.0002966315789473,0.0230472103004291,0.131,0.0056151260504201,3
573.0,2.6,0.4,0.0,0.0,27.0,23.6,0.3,0.6,2.17,0.854330708661417,0.000230124426981,0.0706787003610108,0.3797513227513228,0.0089204545454545,1
943.0,8.0,5.4,0.9342387419585418,0.0073376764386536,31.0,20.8,2.4,3.9,0.15,0.0590551181102362,0.00012,0.0206896551724137,0.3196451612903226,0.0078806451612903,2
1139.0,4.6,0.5,0.0,0.0,44.5,4.6,4.4,10.4,1.2,0.47244094488189,7.051771117166212e-05,0.0103125,0.1037264150943396,0.0047186440677966,4
472.0,2.1,0.8,0.01,0.0,1.0,0.3,1.0,23.1,0.8,0.31496062992126,4.324942791762013e-07,0.0006923076923076,0.059076923076923,0.0032053846153846,4
138.0,0.0,0.0,0.012730627306273,0.0005308270676691,5.0,0.0,2.0,2.0,0.6604,0.26,0.0005026056823073,0.0127890173410404,0.1231578947368421,0.0065753424657534,4
589.0,7.6,4.61,0.0,0.0006179183135704,10.7,1.6,1.5,6.7,0.9144,0.36,0.0001672272036474,0.027760201511335,0.12,0.0018700612244897,3
1310.0,5.3,0.9,0.0,0.0,53.0,0.7,10.5,18.9,0.254,0.1,1.8501144164759724e-05,0.0153917525773195,0.2068963190184048,0.0250634615384615,4
1077.0,15.2,6.9,0.2364494382022472,0.0839572192513369,0.8,0.5,0.8,29.5,5.207,2.05,0.0001882940406976,0.0012367732558139,0.1368717047451669,0.0066799111675126,0
452.0,0.7,0.1,0.0167758302583025,0.0,14.0,1.5,6.5,8.0,0.68,0.267716535433071,0.0003746233318984,0.0192611218568665,0.1851193633952254,0.0072623076923076,4
2372.0,63.0,17.0,0.0589376305580423,0.0,0.0,0.0,0.0,0.0,0.25,0.0984251968503937,0.0001693237410071,0.0504265734265734,0.4608275862068965,0.0079421965317919,1
610.0,6.1,2.2,0.256062176165803,0.0083883495145631,0.6,0.6,0.5,22.0,1.8,0.708661417322835,0.0002981818181818,0.0152838283828382,0.5885714285714285,0.0055682974559686,2
154.0,1.5,1.1,0.436623516720604,0.0013499286224125,4.6,2.3,1.3,0.5,0.57,0.224409448818898,0.0002127058823529,0.0323898305084745,0.12,0.0089239506172839,3
705.0,6.0,0.5,0.0,0.0019199009083402,23.0,4.1,2.2,4.4,0.7,0.275590551181102,0.0007146428571428,0.0443248730964467,0.12,0.0059563475699558,3
1757.0,26.0,11.2,0.0,0.0657859741978167,37.2,2.5,1.0,6.0,1.016,0.4,0.0004857463718037,0.0424820261437908,1.0,0.007,1
590.0,3.8,1.5,0.0090027322404371,0.0,18.0,2.8,1.6,7.7,0.6,0.236220472440945,0.0009072058449809,0.0727073333333333,0.12,0.0068,4
1250.0,22.0,15.0,0.3419488817891374,0.027152027027027,0.0,0.0,0.0,27.5,1.27,0.5,0.000317407821229,4.5087895460797794e-05,0.92546875,0.0060018248175182,1
480.0,4.0,1.5,1.0,2.8404344193817864e-05,2.0,1.8,0.0,18.0,1.9,0.748031496062992,0.00012,0.0353333333333333,0.2720270270270269,0.0037203883495145,2
1530.0,6.9,2.4,0.015438596491228,0.0279720279720279,62.0,20.0,8.4,9.5,0.03,0.0118110236220472,6.62085308056872e-05,0.0259732142857142,0.1196017316017316,0.0068415691629955,3
2238.0,32.0,2.5,0.043509400179051,0.0,56.0,4.0,2.1,5.5,1.98,0.779527559055118,0.0002560652173913,0.0920034965034965,0.6364888888888889,0.0052526315789473,1
464.0,2.2,0.8,0.2856994818652849,0.0074796116504854,0.7,0.7,0.2222222222222222,22.0,1.8,0.708661417322835,0.0003167634173055,0.0173432343234323,0.6442857142857142,0.0058583170254403,2
380.0,0.8,0.5,0.147227533460803,0.0009333333333333,17.7,15.5,0.4333333333333333,2.7,0.13,0.0511811023622047,1.6618705035971224e-05,0.1446428571428571,0.1266839378238342,0.0032878003696857,2
1024.0,0.1,0.0,0.1230742659758203,0.0124660194174757,59.0,59.0,1.5,0.3,0.0,0.0,0.0002148028477546,0.022054054054054,0.1104301075268817,0.0042669275929549,2
2243.0,29.0,12.0,0.0861375661375661,0.0139778709677419,60.0,42.0,3.9,7.0,0.22,0.0866141732283465,0.0005187840670859,0.0458222891566265,0.2252941176470588,0.0058495270851246,0
2141.0,27.6,2.5,0.1505056759545923,0.0493708609271523,60.0,7.0,5.35,4.0,1.2,0.47244094488189,0.0004440449205252,0.0281539215686274,0.22,0.0073666666666666,1
1173.0,25.4,6.2,0.0630039011703511,0.0,0.1,0.0,2.35,13.6,0.69,0.271653543307087,0.0002600217580504,0.0453319011815252,0.2522816901408451,0.0131473684210526,1
810.0,11.0,7.2,0.827485380116959,0.0,21.0,18.0,0.0,4.0,0.11,0.0433,0.0008,0.0,0.932123552123552,0.0053519274376417,1
2063.0,24.0,13.0,0.2671011235955056,0.0700320855614973,60.0,33.0,4.5,7.0,0.4,0.15748031496063,0.0001721542151162,0.0014800872093023,0.1286994727592267,0.004548464467005,0
805.0,8.1,1.7,0.227076591154261,0.0006566738044254,20.0,1.4,2.875,8.8,1.1,0.433070866141732,0.0002251169188445,0.0261363636363636,0.12,0.006,3
79.0,0.4,0.1,0.4447141316073354,0.0013766952177016,0.6,0.5,2.1,2.2,0.7112,0.28,0.0001405362776025,0.029593220338983,0.12,0.0088424691358024,3
362.0,0.9,0.6,0.0,0.0110975609756097,15.0,12.0,0.0,3.8,0.22,0.0866141732283465,0.0002975578947368,0.0221030042918454,0.1624,0.0057209663865546,3
653.0,5.4,1.7,0.0140437158469945,0.0,16.0,1.9,1.4,10.0,0.8,0.31496062992126,0.0003642554002541,0.0155045317220543,0.1849673202614379,0.2344403973509932,4
320.0,5.0,0.3,0.0055719557195571,0.0082882882882882,5.5,4.0,3.0,1.0,0.699999999999999,0.275590551181102,0.000170225,0.02167,0.1123140495867768,0.0047017595307917,4
1323.0,6.0,4.5,0.2165137614678899,0.0,62.4,61.3,2.95,2.1,0.05,0.0196850393700787,0.0001189587426326,0.0365361010830324,0.4015561643835617,0.0082743362831858,1
1958.0,20.0,12.0,0.0962962962962963,0.0152363311827956,66.0,62.0,3.5,4.0,0.02,0.0078740157480315,0.0005328721174004,0.052472891566265,0.281764705882353,0.0063035253654342,0
972.0,6.9,3.7,0.0,0.0027523809523809,23.0,1.4,4.4,12.0,0.62,0.244094488188976,1.5151079136690654e-05,0.0016460431654676,0.0410526315789473,0.001174193548387,3
2089.0,22.0,15.0,0.2738576779026217,0.0669625668449197,70.0,41.0,0.0,4.1,0.3,0.118110236220472,0.0001685965116279,0.0015337209302325,0.1268980667838312,0.0040786294416243,0
2220.0,29.5,17.5,0.3788235294117646,0.0298125,59.5,58.5,1.6,6.2,0.43,0.169291338582677,0.0004320174418604,0.0532848837209302,0.3173653566229986,0.0042627906976744,0
285.0,0.1,0.0,0.0,0.0,15.0,12.0,1.4,0.9,0.0508,0.02,1.3983981693363842e-05,0.0151979381443298,0.1277283236994219,0.0074216867469879,4
368.0,2.6,0.2,0.002103825136612,0.0,7.5,2.7,1.6,7.9,1.03,0.405511811023622,0.0009279119496855,0.02721875,0.12,0.0034901857585139,4
753.0,12.0,3.9,0.0579826917338108,0.0,0.6,0.6,0.4,17.5,2.3,0.905511811023622,0.0006897196261682,0.053,0.4643478260869565,0.007757225433526,1
508.0,3.8,1.5,0.0,0.0140214698596201,12.2,0.7,0.6,9.1,0.9,0.354330708661417,0.0001843981762917,0.02,0.1952941176470588,0.0044533571428571,3
2115.0,24.0,15.9,0.0013348164627363,0.0754611457742484,67.3,29.8,1.3,4.5,0.9,0.354330708661417,1.2668298653610815e-05,0.0041207107843137,0.1007478991596638,0.0009571428571428,0
510.0,6.6,4.4,1.0,0.0009748901903367,12.6,11.2,0.2,2.3,0.11,0.0433070866141732,0.0001433952254641,0.0319107806691449,0.1628571428571428,0.0035047674418604,2
637.0,3.4,0.9,0.0105765682656826,0.0001796992481203,22.0,7.8,1.0,7.6,0.66,0.259842519685039,0.0005345714285714,0.0411830985915493,0.12,0.0042399497487437,4
427.0,3.2,0.4,0.0,0.0006758893280632,11.0,1.7,1.6,6.4,0.98,0.385826771653543,0.0001691998480243,0.0290236775818639,0.12,0.0021668367346938,3
160.0,1.4,1.0,0.0458468176914778,5.710206995003569e-05,4.0,1.0,0.65,2.3,0.7,0.275590551181102,0.0001403816793893,0.0109329974811083,0.1544047619047619,0.0030892733564013,3
404.0,2.4,1.6,0.7710557532621589,0.0,15.0,13.0,0.0,3.2,0.13,0.0511811023622047,0.0001895813953488,0.0196602409638554,0.239375,0.0078876811594202,2
1212.0,18.6,11.6,0.4478114478114477,0.0,26.5,22.4,0.4,4.1,0.24,0.0944881889763779,0.0002730232558139,1.2677991746905093e-05,0.2451724137931034,0.0026708154506437,1
471.0,2.3,0.8,0.0,0.0054268292682926,0.7,0.7,0.375,22.0,1.4,0.551181102362205,0.0001167725,0.0238147368421052,0.0985767790262172,0.005026523297491,3
1834.0,14.7,7.3,0.0385307346326836,0.0,61.8,16.6,10.3,9.3,0.6858,0.27,0.0003316633922724,0.0723943661971831,0.3058041958041958,0.0117647058823529,1
1185.0,4.1,0.5,0.0,0.0,52.0,5.7,2.9,7.4,1.19888,0.472,0.0002220560747663,0.0071076923076923,0.12,0.0031894550810014,3
471.0,2.3,0.8,0.0,0.0053658536585365,0.7,0.7,0.125,22.0,1.4,0.551181102362205,0.0001181425,0.0239242105263157,0.0993558052434457,0.0051240143369175,3
1014.0,15.0,6.4,0.2090277777777777,0.0053258215962441,1.0,0.2,1.15,26.0,5.5,2.16535433070866,0.0004222262773722,0.0440646900269541,0.2690212014134275,0.0059628942486085,0
1399.0,8.0,0.9,0.0,0.0016102394715111,54.0,1.3,3.0,9.3,1.3,0.511811023622047,0.00076375,0.0424636209813874,0.1205882352941176,0.0058046539027982,3
555.0,4.0,0.4,0.006130073800738,0.007077077077077,16.0,1.0,2.0,7.0,0.9,0.354330708661417,0.0002473495145631,0.0134032786885245,0.1303694267515923,0.0071501466275659,4
1970.0,26.5,18.1,0.0155728587319243,0.077494044242768,51.8,28.0,1.3,5.8,0.99,0.389763779527559,3.0293757649938803e-05,0.006375612745098,0.2228319327731092,0.0014540372670807,0
0.0,0.0,0.0,0.0,0.0176829268292682,0.0,0.0,0.0,0.0,0.01016,0.004,0.0002590584415584,0.0388,0.1258536585365853,0.0059358108108108,3
1110.0,13.0,6.0,0.1403921568627451,0.0263311258278145,24.8,2.41,1.0,12.1,1.38,0.543,0.0004214412577747,0.0203875816993464,0.389121359223301,0.0081090909090909,1
529.0,6.8,4.4,0.9556826304503216,0.0083474484256243,14.0,13.0,0.4,2.1,0.08,0.031496062992126,0.00012,0.0258620689655172,0.1379999999999999,0.007,2
1512.0,2.9,1.3,0.1536016511867905,0.0564238410596026,79.0,52.0,1.1,3.1,1.0,0.393700787401575,0.0004509644091223,0.0305313725490196,0.22,0.0071393939393939,1
2240.0,29.8,18.3,0.2663194444444444,0.0105934272300469,60.5,59.9,3.8,6.0,0.23,0.0905511811023622,0.0005065328467153,0.0594824797843665,0.2756289752650177,0.0054118738404452,0
1185.0,25.0,18.0,0.1094728434504792,0.0198729729729729,2.3,0.8,1.4,13.0,1.5,0.590551181102362,0.0002872100558659,3.908253094910591e-05,0.25,0.0144861313868613,1
1713.0,10.0,6.6,0.2,0.0290601202404809,73.0,30.0,1.9,5.1,0.5842,0.23,0.000155230635335,0.0193512803676953,0.5979180327868853,0.007,1
471.0,2.8,0.6,0.4117199391171994,0.0341890109890109,0.6,0.6,0.4,21.0,1.9,0.748031496062992,0.0002850909090909,0.039,0.479,0.011575,2
851.0,17.1,3.0,0.1732297063903281,0.0109281553398058,10.6,1.9,0.0,1.8,1.5,0.590551181102362,0.0002462486308871,0.0095280528052805,0.3801075268817204,0.0047577299412915,2
1848.0,16.0,2.3,0.0633542226201134,0.0017849818061528,65.0,8.1,3.4,6.9,2.8,1.10236220472441,0.0003993093525179,0.0385244755244755,0.3699507389162562,0.002144,1
1565.0,19.3,13.0,0.0,0.057800529275554,42.2,0.9,2.3,6.8,1.09982,0.433,0.0005171147201105,0.0532598039215686,0.5664090909090909,0.007,1
764.0,10.2,4.6,0.0935541629364369,0.0255534237512404,3.9,2.1,1.85,18.0,1.3,0.511811023622047,0.0004114297520661,0.0296055276381909,0.3756417910447761,0.0032301886792452,1
593.0,5.3,0.6,0.0151937269372693,0.0009323308270676,15.0,2.2,1.2,7.8,0.8,0.31496062992126,0.0004246780025828,0.0418181818181818,0.213,0.0022013513513513,4
1979.0,20.0,9.5,0.0814980602805132,0.0160648362553754,64.0,30.0,4.0,7.0,0.76,0.299212598425197,0.0005723822714681,0.0399885057471264,0.9466428571428572,0.0084920424403183,1
2113.0,26.9,17.2,0.018020022246941,0.0778434486670448,57.1,29.7,4.6,6.5,0.56,0.220472440944882,3.3323133414932726e-05,0.0067631740196078,0.2436363636363636,0.0015394409937888,0
664.0,6.0,1.5,1.0,0.0005204678362573,19.9,5.6,0.9,5.7,1.0,0.393700787401575,0.0001947217694994,0.0228235294117647,0.9869655172413792,0.010584,2
1839.0,22.6,4.6,0.0304291287386215,0.0104589178356713,52.4,30.3,2.3,5.5,0.825,0.324803149606299,0.0002098781549173,0.03655942219304,0.9355421686746987,0.007,1
526.0,9.7,3.5,0.2787663107947805,0.0001529411764705,3.9,0.0,1.8,5.1,1.3,0.511811023622047,0.0001455818181818,0.014283105022831,0.4986481481481482,0.0097272980501392,2
421.0,1.2,0.2,0.6927639383155397,0.0,0.9,0.9,0.5,21.0,2.0828,0.82,0.00012,0.0119215686274509,0.280625,0.0076485507246376,2
330.0,0.0,0.0,0.0,0.0,18.0,17.0,1.5,0.5,0.0762,0.03,8.670299727520435e-05,0.012,0.1228865979381443,0.0032,4
2075.0,23.0,10.0,0.0403174603174603,0.0083016910394265,67.0,43.0,2.5,5.0,0.9144,0.36,0.0005155295315682,0.029343396226415,0.1579497041420118,0.0038018056749785,0
2138.0,54.0,4.7,0.1,0.1111956891661939,7.1,4.5,0.5,0.9,2.794,1.1,0.0003224908200734,0.0437576593137254,0.1672727272727272,0.0100300947867298,0
360.0,2.5,1.7,0.2788855869242199,0.0021368665239114,12.0,11.4,1.4,3.1,0.127,0.05,6.511659192825112e-05,0.0061165919282511,0.1006279069767441,0.0012,3
1923.0,17.0,2.9,0.346078431372549,0.0,67.0,26.0,6.3,7.0,0.09,0.0354330708661417,0.0005259255202628,0.079656,0.2386767676767676,0.0021,2
454.0,2.8,1.1,0.4855613126079447,0.0013514563106796,0.6,0.6,0.5,20.0,1.9,0.748031496062992,0.0004420700985761,0.0682874999999999,0.6428,0.0078140900195694,2
672.0,14.1,2.41,0.893984962406015,0.0072484848484848,5.52,3.45,3.45,1.72,3.5,1.38,0.0001330769230769,0.1039946524064171,0.1317333333333333,0.0163245283018867,2
970.0,0.5,0.5,0.3875631500742942,0.0018531406138472,97.0,0.5,0.0,0.0,0.013,0.0051181102362204,5.9252631578947366e-05,0.0102694736842105,0.1866666666666666,0.0009536842105263,3
337.0,2.7,1.6,0.3551912568306011,0.0090486486486486,11.0,7.6,1.0,2.5,0.06,0.0236220472440945,6.372549019607843e-05,0.0253125,0.065,0.0037848101265822,3
686.0,8.5,0.8,0.0183743169398907,0.0,3.5,2.5,5.0,16.0,1.1,0.433070866141732,0.0002552509685751,0.0204941860465116,0.124,0.0026636363636363,4
1255.0,14.7,10.8,0.0,0.0106710097719869,37.8,25.8,1.9,3.1,0.15,0.0590551181102362,1.947586206896552e-05,0.0594015748031496,0.6540869565217391,0.0099565217391304,1
269.0,2.8,1.0,0.0,0.0,7.8,3.1,0.0,1.9,0.08636,0.034,6.5e-05,0.0075,0.0825,0.0012,4
1073.0,0.4,0.2,0.0,0.0686043665233211,61.2,55.4,1.2,0.5,0.008,0.0031496062992126,0.0004746751900483,0.0386781045751634,0.5627272727272727,0.0036523809523809,1
1034.0,12.0,6.2,0.4736842105263158,0.0267434869739479,21.0,2.2,1.5,12.0,1.6,0.62992125984252,0.0001620365535248,0.0214944189100459,0.3365081967213115,0.007,1
1582.0,14.2,8.7,0.2497977528089887,0.0778930481283422,57.4,37.1,0.0,4.3,0.58,0.228346456692913,0.0001812654069767,0.0013427325581395,0.1333128295254833,0.0057517005076142,0
350.0,2.1,0.3,0.0245415318230852,0.0,12.0,11.4,0.4,3.8,0.1,0.0393700787401575,0.0001444969604863,0.0132015113350125,0.1846153846153846,0.0042373702422145,3
2215.0,32.0,2.7,0.3666666666666667,0.0,52.0,2.1,4.6,6.2,1.4,0.551181102362205,0.0005159200438116,0.0828479999999999,0.2400555555555555,0.0022536585365853,2
2242.0,33.4,4.0,0.0,0.0639775057889513,51.7,3.0,2.7,6.2,2.0066,0.79,0.0004928503800967,0.0449228758169934,0.9496428571428572,0.007,1
1689.0,16.0,8.8,0.4504587155963303,0.0,43.0,22.0,5.0,25.0,0.15,0.0590551181102362,2.062868369351681e-06,0.0006335740072202,0.0473203125,0.0096428571428571,1
681.0,0.4,0.0,1.0,0.0002593984962406,34.3,0.2,1.4,4.2,1.4,0.551181102362205,0.00012,0.0363076923076923,0.1289462915601023,0.005088,2
310.0,3.5,0.4,0.0192343173431734,0.0,1.6,1.5,1.1,8.5,0.5,0.196850393700787,0.0002968415841584,0.0148277777777777,0.1413760932944606,0.3241911836734692,4
263.0,0.5,0.1,0.0117389298892988,0.0003691729323308,14.7,14.0,0.9,0.5,0.01,0.0039370078740157,0.0005339810589754,0.0121676300578034,0.132987012987013,0.0037967336683417,4
594.0,6.67,1.6,0.0,0.0,12.0,1.4,1.8666666666666667,8.44,0.822,0.324,0.0005557009345794,0.0168,0.12,0.0038265684830633,3
517.0,4.0,1.3,0.0084547970479704,0.002032032032032,16.2,3.0,2.3,5.5,0.508,0.2,0.0003242857142857,0.0138174081237911,0.12,0.0036916253443526,4
1402.0,32.2,2.6,0.0,0.0409371485279523,11.4,5.6,0.0,0.8,2.88,1.13385826771654,0.0005833572909467,0.0682801507537688,0.4976744186046511,0.0039512690355329,1
502.0,3.0,1.1,0.2279447322970638,0.0092504854368932,1.0,1.0,0.5,22.0,1.75006,0.689,0.0002805531215772,0.0133300330033003,0.5357142857142857,0.0052931506849315,2
1500.0,3.1,0.9,0.0,0.0302542372881356,74.0,50.0,1.3,6.9,0.41,0.161417322834646,0.0001355134899912,0.0131424819435325,0.5010461538461538,0.0084077253218884,1
235.0,1.3,0.2,0.0,0.0064285714285714,10.6,4.0,0.0,0.4,0.069,0.0271653543307087,0.0001258875739644,0.0076065573770491,0.12,0.0020086206896551,3
441.0,1.6,1.2,0.5646315789473684,0.0100727272727272,17.0,15.0,0.0,4.8,0.14,0.0551181102362205,0.0002056227106227,0.0198216560509554,0.145,0.0031106382978723,2
517.0,2.6,1.1,0.0,0.0,15.8,2.4,4.2,7.0,1.016,0.4,0.0001941144414168,0.0092619542619542,0.1356476683937824,0.0022068965517241,4
826.0,15.1,2.8,0.0,0.0129686209744013,0.5,0.5,1.1,14.9,1.07,0.421259842519685,0.0001882089665653,0.02,0.12,0.0050266734693877,3
1515.0,2.5,1.7,0.8009049773755657,0.0023472584856396,74.4,26.1,6.5,7.3,0.86,0.338582677165354,0.0002163262599469,0.0517828947368421,0.485,0.0115,2
1852.0,50.0,11.0,0.8589743589743589,0.0,0.5,0.0,0.0033333333333333,0.0,0.32,0.125984251968504,0.0008,0.0206514657980456,0.1175619266055045,0.0063433027522935,2
291.0,0.5,0.5,0.002370848708487,0.0152352352352352,14.6,13.1,1.35,0.5,0.01,0.0039370078740157,0.0001640117446808,0.0323380341880341,0.1265071942446043,0.006171875,4
990.0,12.0,2.1,0.2465753424657534,0.0463982417582417,26.0,0.4,1.1,5.6,0.77,0.303149606299213,0.000442909090909,0.0011531531531531,0.4320833333333333,0.0036080536912751,2
772.0,3.4,0.4,0.7432126696832579,0.0044112271540469,30.4,2.7,2.0,6.0,2.25,0.885826771653543,0.0002224137931034,0.0356105263157894,0.3511864406779661,0.0042366911764705,2
1414.0,0.0,0.0,0.442017259978425,0.0013677730192719,14.0,14.0,1.9,4.2,1.1,0.433070866141732,0.0001503529411764,0.0305254237288135,0.12,0.0088696296296296,3
529.0,0.812,0.375,9.22509225092251e-06,0.0010526315789473,16.0,0.5,0.0,13.0,0.7,0.276,0.0001578241702127,0.0630799145299145,0.0019655172413793,6.666666666666666e-05,4
2042.0,22.0,13.0,0.0923809523809523,0.014751299641577,65.0,38.0,2.8,6.3,0.48,0.188976377952756,0.0005274423480083,0.0499096385542168,0.26,0.0061285468615649,0
2083.0,23.0,15.0,0.3125842696629213,0.0493689839572192,64.0,34.0,1.8666666666666667,7.3,0.48,0.188976377952756,0.0001482047965116,0.0018411337209302,0.0743414634146341,0.0013856725888324,0
